Site,Platform,ElementType,Label,Description,ByType,By
mx_vns,portrait,TextField,hp_txfMyAds,the text of my ads of my account,xpath,"//div[@class='profile-information']//div[contains(text(),'Mis anuncios')]"
mx_vns,portrait,TextField,hp_txfPromoteAds,thge text of promot ads,xpath,"//div[@class='profile-information']//div[contains(text(),'Destacar mis anuncios')]"
mx_vns,portrait,TextField,hp_txfMyMsg,the text of my message,xpath,"//div[@class='profile-information']//div[contains(text(),'Mis mensajes')]"
mx_vns,portrait,TextField,hp_txfFavorite,the text my favoritos,xpath,"//div[@class='profile-information']//div[contains(text(),'Favoritos')]"
mx_vns,portrait,TextField,hp_txfMyAlert,the text my alert,xpath,"//div[@class='profile-information']//div[contains(text(),'Búsquedas guardadas')]"
mx_vns,portrait,TextField,hp_txfMyProfile,the text my profile,xpath,"//div[@class='profile-information']//div[contains(text(),'Mi perfil')]"
mx_vns,portrait,TextField,hp_txfPriceGuide,the text price guide,xpath,"//div[@class='profile-information']//div[contains(text(),'Guía de precios')]"
mx_vns,portrait,TextField,hp_txfLogout,the text logout,xpath,"//div[@class='profile-information']//div[contains(text(),'Cerrar sesión')]"
All,All,Label,hp_pnlHeaderSignIn,the header part in homepage,xpath,//div[@class='headerV2']
All,All,Label,hp_pnlSignIn,the sign in label,xpath,"//div[@class='profile' or @class='profile support-hover']//*[contains(@href,'/login.html') or contains(@class,'item-enter item-text item-wrapper')]"
All,All,Label,hp_pnlTrendingCategory,the trending category on homepage,xpath,"//div[@class='sectionMenuWrapper']"
All,All,Link,hp_lnkRecentActivityLinks,all 3 links of recent acitvity,xpath,"//div[@class='feed-tiles']//a[@class='page-link']"
All,All,Link,hp_lnkFirstRecentActivityLink,the first recent acitvity ad link,xpath,"//div[@class='feed-tiles']/div[1]/a[2]"
"mx_vns",All,TextField,hp_txfPopularCity,popupar search text label on homepage,xpath,"//div[@class='nonJsOnlyInline top-locations mobile-hide']//span[contains(text(),'Los Mejores Lugares')]"
za,All,Link,hp_lnkAboutSite,link to About Gumtree,xpath,"//a[contains(text(),'About Gumtree')]"
za,All,Link,hp_lnkRules,link to Listing Rules,xpath,"//a[contains(text(),'Rules for posting ads')]"
za,All,Link,hp_lnkBlog,link to Blog,xpath,"//a[contains(text(),'Gumtree blog')]"
za,All,Link,hp_lnkBusiness,link to gumtree for Business,xpath,"//a[contains(text(),'Gumtree for business')]"
za,All,Link,hp_lnkLegal,the legal footer links,xpath,"//span[contains(text(),'Legal bits')]"
za,All,Link,hp_lnkTermsOfUse,link to Terms of Use,xpath,"//a[contains(text(),'Terms of use')]"
za,All,Link,hp_lnkPrivacyPolicy,link to Privacy Policy,xpath,"//a[contains(text(),'Privacy policy')]"
za,All,Link,hp_lnkCookie,link to cookie,xpath,"//a[contains(text(),'Cookie notice')]"
za,All,Link,hp_lnkBestAds,link to best ads page,xpath,"//a[contains(text(),'Best ads')]"
za,All,Link,hp_lnkTopSearches,link to top searches page,xpath,"//a[contains(text(),'Top searches')]"
za,All,Link,hp_lnkGumtreeContent,link to gumtree content,xpath,"//a[contains(text(),'Gumtree content')]"
za,All,Link,hp_lnkLocation,link to locations,xpath,"//a[contains(text(),'Locations')]"
za,All,Link,hp_lnkClassified,link to Classified site eBay,xpath,"//a[contains(text(),'eBay Classifieds Sites')]"
za,All,Link,hp_lnkApplication,link to mobile applications,xpath,"//a[contains(text(),'Mobile app')]"
za,All,Link,hp_lnkHelpAndAdvice,label to help and contact,xpath,"//span[contains(text(),'Tips & help')]"
za,All,Link,hp_lnkHelpOnFooter,link to help and contact,xpath,"//a[contains(text(),'Help & contact us')]"
za,All,TextField,hp_txfPopularCity,popupar search text label on homepage,xpath,"//div[@class='top-locations-header top-headers thick-underline']//span[contains(text(),'Top locations')]"
za,All,TextField,hp_txfPopularKeyword,popupar search text label on homepage,xpath,"//div[@class='top-searches-header top-headers thick-underline']//span[contains(text(),'Top searches')]"
"za",landscape,Label,hp_lblMyAds,the label for my ads,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'My Ads')]/.."
"za",landscape,TextField,hp_txfMyAds,the text of my ads of my account,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'My Ads')]"
"za",landscape,TextField,hp_txfPromoteAds,thge text of promot ads,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Promote Ads')]"
"za",landscape,TextField,hp_txfMyMsg,the text of my message,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'My Messages')]"
"za",landscape,TextField,hp_txfFavorite,the text my favoritos,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Watchlist')]"
"za",landscape,TextField,hp_txfMyAlert,the text my alert,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'My Alerts')]"
"za",landscape,TextField,hp_txfMyProfile,the text my profile,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'My Profile')]"
"za",landscape,TextField,hp_txfPriceGuide,the text price guide,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Price Guide')]"
"za",All,TextField,hp_txfLogout,the text logout,xpath,"//*[contains(text(),'Sign Out')]"
